2002019.500	10.2	0.10	0.283	5.8	0	14.55	0.077	0.0055	0.0315	0.026	0.02	3.01	0.51	0.22	2	0.2	7.63	0.1	0.72	0.14	0.0	0.02
2002020.500	9.3	0.10	0.283	7.9	0	14.55	0.084	0.0061	0.0357	0.030	0.02	3.19	0.57	0.25	2	0.2	7.34	0.1	0.72	0.14	0.0	0.02
2002020.833	9.2	0.10	0.283	6.7	0	14.55	0.100	0.0072	0.0351	0.028	0.02	3.52	0.57	0.24	2	0.2	7.08	0.1	0.72	0.14	0.0	0.02
2002021.833	9.3	2.11	0.283	6.9	0	13.79	0.117	0.0084	0.0382	0.030	0.02	3.57	0.60	0.26	2	0.2	6.95	0.1	0.72	0.14	0.0	0.02
2002022.833	9.3	3.95	0.283	6.5	0	13.14	0.119	0.0086	0.0347	0.026	0.02	3.85	0.64	0.27	2	0.2	6.94	0.1	0.72	0.14	0.0	0.02
2002023.833	10.3	4.03	0.283	10.1	0	13.11	0.089	0.0064	0.0392	0.033	0.02	3.93	0.65	0.28	2	0.2	6.43	0.1	0.72	0.14	0.0	0.02
2002024.833	13.2	0.34	0.283	18.2	0	14.46	0.092	0.0066	0.0375	0.031	0.02	3.32	0.57	0.25	2	0.2	5.95	0.1	0.72	0.14	0.0	0.02
2002025.833	15.1	1.85	0.283	9.8	0	13.88	0.138	0.0099	0.0337	0.024	0.02	3.08	0.54	0.23	2	0.2	6.88	0.1	0.72	0.14	0.0	0.02
2002026.833	15.3	2.92	0.283	8.3	0	13.50	0.094	0.0068	0.0324	0.026	0.02	3.23	0.56	0.24	2	0.2	7.01	0.1	0.72	0.14	0.0	0.02
2002027.500	14.2	0.10	0.283	9.2	0	14.55	0.058	0.0042	0.0312	0.027	0.02	2.94	0.53	0.23	2	0.2	6.20	0.1	0.72	0.14	0.0	0.02
2002027.833	13.6	3.88	0.283	9.6	0	13.16	0.088	0.0064	0.0346	0.028	0.02	3.44	0.53	0.23	2	0.2	6.57	0.1	0.72	0.14	0.0	0.02
2002028.833	10.8	3.95	0.283	9.5	0	13.14	0.091	0.0065	0.0363	0.030	0.02	3.19	0.55	0.23	2	0.2	5.45	0.1	0.72	0.14	0.0	0.02
2002029.833	11.1	0.57	0.283	34.8	0	14.37	0.072	0.0052	0.0465	0.041	0.02	3.30	0.57	0.25	2	0.2	4.79	0.1	0.72	0.14	0.0	0.02
2002030.167	29.9	0.10	0.283	349.5	0	14.55	0.032	0.0023	0.1022	0.100	0.02	2.28	0.52	0.22	2	0.2	4.97	0.1	0.72	0.14	0.0	0.02
2002030.500	43.0	0.10	0.283	377.4	0	14.55	0.066	0.0047	0.1366	0.132	0.02	2.23	0.44	0.19	2	0.2	6.42	0.1	0.72	0.14	0.0	0.02
2002030.833	37.5	0.10	0.283	158.4	0	14.55	0.069	0.0050	0.1441	0.139	0.02	1.90	0.46	0.20	2	0.2	6.32	0.1	0.72	0.14	0.0	0.02
2002031.167	39.7	0.10	0.283	151.2	0	14.55	0.062	0.0044	0.0922	0.088	0.02	1.67	0.30	0.13	2	0.2	6.85	0.1	0.72	0.14	0.0	0.02
2002031.500	80.9	0.10	0.283	667.3	0	14.55	0.022	0.0016	0.1346	0.133	0.02	1.38	0.44	0.19	2	0.2	6.34	0.1	0.72	0.14	0.0	0.02
2002031.833	72.5	0.10	0.283	359.0	0	14.55	0.026	0.0018	0.1704	0.169	0.02	1.26	0.36	0.16	2	0.2	6.56	0.1	0.72	0.14	0.0	0.02
2002032.167	126.2	0.22	0.283	1035.5	0	14.50	0.024	0.0017	0.3635	0.362	0.02	1.06	0.46	0.20	2	0.2	6.34	0.1	0.72	0.14	0.0	0.02
2002032.500	146.9	1.87	0.283	955.6	0	13.88	0.014	0.0010	0.3366	0.336	0.02	1.03	0.45	0.19	2	0.2	6.36	0.1	0.72	0.14	0.0	0.02
2002032.833	102.1	0.10	0.283	571.6	0	14.55	0.022	0.0015	0.2615	0.260	0.02	1.10	0.36	0.15	2	0.2	6.71	0.1	0.72	0.14	0.0	0.02
2002033.167	74.7	0.10	0.283	404.1	0	14.55	0.025	0.0018	0.1526	0.151	0.02	1.11	0.33	0.14	2	0.2	6.41	0.1	0.72	0.14	0.0	0.02
2002033.500	65.9	0.10	0.283	264.7	0	14.55	0.029	0.0021	0.0994	0.097	0.02	1.32	0.31	0.13	2	0.2	6.75	0.1	0.72	0.14	0.0	0.02
2002033.833	59.1	0.10	0.283	223.8	0	14.55	0.027	0.0020	0.1014	0.099	0.02	1.26	0.29	0.12	2	0.2	6.91	0.1	0.72	0.14	0.0	0.02
2002034.167	52.0	0.10	0.283	248.6	0	14.55	0.028	0.0020	0.1039	0.102	0.02	1.32	0.34	0.15	2	0.2	6.98	0.1	0.72	0.14	0.0	0.02
2002034.500	43.8	0.10	0.283	157.7	0	14.55	0.045	0.0032	0.1087	0.105	0.02	1.47	0.29	0.13	2	0.2	7.09	0.1	0.72	0.14	0.0	0.02
2002034.833	40.0	0.10	0.283	146.3	0	14.55	0.040	0.0029	0.0575	0.055	0.02	1.37	0.28	0.12	2	0.2	7.23	0.1	0.72	0.14	0.0	0.02
2002035.833	36.0	0.10	0.283	89.2	0	14.55	0.045	0.0033	0.0509	0.048	0.02	1.47	0.30	0.13	2	0.2	7.27	0.1	0.72	0.14	0.0	0.02
2002036.833	31.6	0.10	0.283	75.8	0	14.55	0.049	0.0035	0.0522	0.049	0.02	1.70	0.33	0.14	2	0.2	6.97	0.1	0.72	0.14	0.0	0.02
2002037.833	26.6	1.67	0.283	89.4	0	13.95	0.057	0.0041	0.0468	0.043	0.02	1.72	0.34	0.15	2	0.2	7.23	0.1	0.72	0.14	0.0	0.02
2002038.833	22.7	0.74	0.283	68.9	0	14.30	0.055	0.0039	0.0414	0.037	0.02	2.05	0.38	0.16	2	0.2	7.12	0.1	0.72	0.14	0.0	0.02
2002039.833	20.9	2.15	0.283	63.4	0	13.77	0.050	0.0036	0.0415	0.038	0.02	2.07	0.38	0.16	2	0.2	6.86	0.1	0.72	0.14	0.0	0.02
2002040.833	18.0	1.57	0.283	41.6	0	13.99	0.048	0.0034	0.0372	0.034	0.02	2.09	0.39	0.17	2	0.2	6.67	0.1	0.72	0.14	0.0	0.02
2002041.500	16.9	1.92	0.283	33.6	0	13.86	0.047	0.0034	0.0371	0.034	0.02	2.22	0.42	0.18	2	0.2	6.72	0.1	0.72	0.14	0.0	0.02
2002041.833	16.8	3.64	0.283	34.1	0	13.24	0.044	0.0032	0.0357	0.033	0.02	2.16	0.40	0.17	2	0.2	6.32	0.1	0.72	0.14	0.0	0.02
2002042.833	28.0	0.10	0.283	76.7	0	14.55	0.061	0.0044	0.0616	0.057	0.02	1.87	0.38	0.16	2	0.2	5.65	0.1	0.72	0.14	0.0	0.02
2002043.833	23.5	2.32	0.283	47.7	0	13.71	0.055	0.0040	0.0401	0.036	0.02	1.97	0.38	0.16	2	0.2	6.30	0.1	0.72	0.14	0.0	0.02
2002044.833	21.1	0.10	0.283	22.4	0	14.55	0.051	0.0037	0.0318	0.028	0.02	1.97	0.38	0.16	2	0.2	6.25	0.1	0.72	0.14	0.0	0.02
2002045.833	18.9	2.31	0.283	19.3	0	13.71	0.071	0.0051	0.0341	0.029	0.02	2.29	0.42	0.18	2	0.2	6.33	0.1	0.72	0.14	0.0	0.02
2002046.833	16.9	3.74	0.283	22.0	0	13.21	0.071	0.0051	0.0347	0.030	0.02	2.11	0.40	0.17	2	0.2	6.05	0.1	0.72	0.14	0.0	0.02
2002047.833	16.7	1.88	0.283	19.8	0	13.87	0.055	0.0040	0.0325	0.029	0.02	2.06	0.38	0.16	2	0.2	5.46	0.1	0.72	0.14	0.0	0.02
2002048.500	17.8	0.10	0.283	14.6	0	14.55	0.073	0.0052	0.0406	0.035	0.02	2.18	0.44	0.19	2	0.2	5.57	0.1	0.72	0.14	0.0	0.02
2002048.833	17.0	0.10	0.283	14.7	0	14.55	0.056	0.0040	0.0334	0.029	0.02	2.38	0.40	0.17	2	0.2	6.62	0.1	0.72	0.14	0.0	0.02
2002049.833	15.6	1.93	0.283	22.9	0	13.85	0.045	0.0032	0.0332	0.030	0.02	2.53	0.43	0.19	2	0.2	6.67	0.1	0.72	0.14	0.0	0.02
2002050.833	14.9	3.23	0.283	21.8	0	13.39	0.056	0.0040	0.0342	0.030	0.02	2.63	0.46	0.20	2	0.2	6.73	0.1	0.72	0.14	0.0	0.02
2002051.833	18.3	6.34	0.283	29.9	0	12.36	0.052	0.0038	0.0406	0.037	0.02	2.35	0.42	0.18	2	0.2	5.92	0.1	0.72	0.14	0.0	0.02
2002052.833	24.8	2.27	0.283	45.0	0	13.73	0.057	0.0041	0.0403	0.036	0.02	2.18	0.40	0.17	2	0.2	6.63	0.1	0.72	0.14	0.0	0.02
2002053.833	21.6	0.96	0.283	21.9	0	14.22	0.048	0.0035	0.0305	0.027	0.02	1.91	0.35	0.15	2	0.2	6.89	0.1	0.72	0.14	0.0	0.02
2002054.833	19.2	0.10	0.283	20.5	0	14.55	0.055	0.0039	0.0349	0.031	0.02	1.93	0.36	0.15	2	0.2	6.82	0.1	0.72	0.14	0.0	0.02
2002055.500	18.2	0.10	0.283	15.7	0	14.55	0.050	0.0036	0.0321	0.028	0.02	2.02	0.36	0.15	2	0.2	6.74	0.1	0.72	0.14	0.0	0.02
2002055.833	18.1	4.61	0.283	10.5	0	12.91	0.049	0.0035	0.0286	0.025	0.02	1.91	0.36	0.15	2	0.2	6.06	0.1	0.72	0.14	0.0	0.02
2002056.833	17.8	6.72	0.283	22.4	0	12.24	0.048	0.0034	0.0320	0.029	0.02	1.87	0.35	0.15	2	0.2	5.00	0.1	0.72	0.14	0.0	0.02
2002057.833	26.6	0.10	0.283	52.2	0	14.55	0.058	0.0042	0.0446	0.040	0.02	1.86	0.35	0.15	2	0.2	4.68	0.1	0.72	0.14	0.0	0.02
2002058.833	20.8	0.10	0.283	19.5	0	14.55	0.046	0.0033	0.0300	0.027	0.02	1.72	0.32	0.14	2	0.2	5.51	0.1	0.72	0.14	0.0	0.02
2002059.833	20.1	0.10	0.283	14.2	0	14.55	0.044	0.0031	0.0278	0.025	0.02	1.80	0.37	0.16	2	0.2	5.85	0.1	0.72	0.14	0.0	0.02
2002060.833	18.9	0.10	0.283	15.3	0	14.55	0.125	0.0090	0.0339	0.025	0.02	2.07	0.39	0.17	2	0.2	5.40	0.1	0.72	0.14	0.0	0.02
2002061.833	29.0	2.74	0.283	59.9	0	13.56	0.048	0.0034	0.0560	0.053	0.02	1.85	0.36	0.15	2	0.2	4.30	0.1	0.72	0.14	0.0	0.02
2002062.167	84.7	3.95	0.283	796.8	0	13.14	0.014	0.0010	0.2740	0.273	0.02	1.09	0.48	0.21	2	0.2	4.79	0.1	0.72	0.14	0.0	0.02
2002062.500	64.1	1.26	0.283	417.1	0	14.10	0.024	0.0017	0.1597	0.158	0.02	1.29	0.35	0.15	2	0.2	5.66	0.1	0.72	0.14	0.0	0.02
2002062.833	45.1	0.10	0.283	270.8	0	14.55	0.026	0.0019	0.0842	0.082	0.02	1.20	0.31	0.13	2	0.2	6.08	0.1	0.72	0.14	0.0	0.02
2002063.833	26.5	0.10	0.283	54.2	0	14.55	0.026	0.0018	0.0373	0.035	0.02	1.64	0.32	0.14	2	0.2	6.44	0.1	0.72	0.14	0.0	0.02
2002064.833	21.5	0.36	0.283	43.4	0	14.45	0.043	0.0031	0.0413	0.038	0.02	1.95	0.38	0.16	2	0.2	6.28	0.1	0.72	0.14	0.0	0.02
2002065.833	20.7	4.93	0.283	45.9	0	12.81	0.029	0.0021	0.0391	0.037	0.02	1.93	0.35	0.15	2	0.2	5.71	0.1	0.72	0.14	0.0	0.02
2002066.833	20.8	0.78	0.283	37.7	0	14.29	0.027	0.0019	0.0369	0.035	0.02	1.83	0.37	0.16	2	0.2	5.28	0.1	0.72	0.14	0.0	0.02
2002067.833	18.3	8.10	0.283	34.6	0	11.83	0.041	0.0029	0.0456	0.043	0.02	1.91	0.39	0.17	2	0.2	4.81	0.1	0.72	0.14	0.0	0.02
2002068.833	21.7	7.37	0.283	230.6	0	12.04	0.025	0.0018	0.1040	0.102	0.02	1.74	0.41	0.17	2	0.2	3.58	0.1	0.72	0.14	0.0	0.02
2002069.500	23.8	0.10	0.283	95.2	0	14.55	0.019	0.0014	0.0654	0.064	0.02	1.68	0.34	0.15	2	0.2	4.82	0.1	0.72	0.14	0.0	0.02
2002069.833	20.7	0.10	0.283	70.2	0	14.55	0.029	0.0021	0.0511	0.049	0.02	1.51	0.41	0.17	2	0.2	4.66	0.1	0.72	0.14	0.0	0.02
2002070.833	16.8	1.03	0.283	21.2	0	14.19	0.024	0.0017	0.0321	0.030	0.02	1.84	0.35	0.15	2	0.2	5.03	0.1	0.72	0.14	0.0	0.02
2002071.833	14.8	2.88	0.283	21.5	0	13.51	0.044	0.0032	0.0389	0.036	0.02	1.84	0.35	0.15	2	0.2	4.44	0.1	0.72	0.14	0.0	0.02
2002072.833	14.3	5.76	0.283	20.2	0	12.54	0.032	0.0023	0.0375	0.035	0.02	1.93	0.37	0.16	2	0.2	3.62	0.1	0.72	0.14	0.0	0.02
2002073.833	13.4	2.58	0.283	28.4	0	13.62	0.016	0.0011	0.0381	0.037	0.02	1.86	0.36	0.15	2	0.2	2.76	0.1	0.72	0.14	0.0	0.02
2002074.833	14.7	8.80	0.283	25.6	0	11.62	0.032	0.0023	0.0490	0.047	0.02	2.13	0.43	0.18	2	0.2	2.53	0.1	0.72	0.14	0.0	0.02
2002075.167	35.1	5.07	0.283	207.9	0	12.76	0.017	0.0012	0.1238	0.123	0.02	1.74	0.40	0.17	2	0.2	2.71	0.1	0.72	0.14	0.0	0.02
2002075.500	42.3	0.10	0.283	187.7	0	14.55	0.028	0.0020	0.0963	0.094	0.02	1.78	0.38	0.16	2	0.2	4.48	0.1	0.72	0.14	0.0	0.02
2002075.833	31.2	1.67	0.283	128.5	0	13.95	0.020	0.0015	0.0701	0.069	0.02	1.55	0.34	0.15	2	0.2	4.78	0.1	0.72	0.14	0.0	0.02
2002076.167	25.0	1.15	0.283	104.2	0	14.14	0.019	0.0013	0.0567	0.055	0.02	1.32	0.28	0.12	2	0.2	4.95	0.1	0.72	0.14	0.0	0.02
2002076.500	21.3	2.70	0.283	46.3	0	13.57	0.018	0.0013	0.0465	0.045	0.02	1.18	0.26	0.11	2	0.2	4.97	0.1	0.72	0.14	0.0	0.02
2002076.833	19.6	3.70	0.283	30.8	0	13.22	0.027	0.0019	0.0378	0.036	0.02	1.57	0.29	0.13	2	0.2	5.43	0.1	0.72	0.14	0.0	0.02
2002077.833	17.8	5.33	0.283	21.6	0	12.68	0.028	0.0020	0.0369	0.035	0.02	1.70	0.33	0.14	2	0.2	4.38	0.1	0.72	0.14	0.0	0.02
2002078.833	16.2	3.79	0.283	20.9	0	13.19	0.064	0.0046	0.0403	0.036	0.02	1.97	0.37	0.16	2	0.2	4.66	0.1	0.72	0.14	0.0	0.02
2002079.833	38.7	6.98	0.283	346.1	0	12.16	0.029	0.0021	0.0828	0.081	0.02	1.57	0.31	0.13	2	0.2	4.57	0.1	0.72	0.14	0.0	0.02
2002080.167	32.2	6.33	0.283	84.6	0	12.36	0.030	0.0022	0.0712	0.069	0.02	1.71	0.28	0.12	2	0.2	5.44	0.1	0.72	0.14	0.0	0.02
2002080.500	27.1	2.68	0.283	73.6	0	13.58	0.024	0.0017	0.0509	0.049	0.02	1.38	0.26	0.11	2	0.2	5.22	0.1	0.72	0.14	0.0	0.02
2002080.833	28.1	0.10	0.283	57.4	0	14.55	0.024	0.0017	0.0448	0.043	0.02	1.41	0.27	0.12	2	0.2	5.30	0.1	0.72	0.14	0.0	0.02
2002081.833	23.5	0.10	0.283	21.8	0	14.55	0.043	0.0031	0.0391	0.036	0.02	1.72	0.34	0.15	2	0.2	5.60	0.1	0.72	0.14	0.0	0.02
2002082.833	22.6	3.79	0.283	31.7	0	13.19	0.094	0.0067	0.0457	0.039	0.02	1.83	0.35	0.15	2	0.2	5.03	0.1	0.72	0.14	0.0	0.02
2002083.500	21.1	0.10	0.283	34.8	0	14.55	0.026	0.0019	0.0375	0.036	0.02	1.55	0.31	0.13	2	0.2	4.44	0.1	0.72	0.14	0.0	0.02
2002083.833	24.1	0.77	0.283	29.7	0	14.29	0.026	0.0019	0.0311	0.029	0.02	1.62	0.32	0.14	2	0.2	4.21	0.1	0.72	0.14	0.0	0.02
2002084.833	28.9	0.10	0.283	52.3	0	14.55	0.041	0.0030	0.0331	0.030	0.02	1.49	0.32	0.14	2	0.2	4.75	0.1	0.72	0.14	0.0	0.02
2002085.833	65.2	0.10	0.283	419.8	0	14.55	0.044	0.0032	0.1516	0.148	0.02	1.45	0.36	0.15	2	0.2	5.13	0.1	0.72	0.14	0.0	0.02
2002086.167	93.0	0.10	0.283	708.1	0	14.55	0.051	0.0037	0.2910	0.287	0.02	1.40	0.49	0.21	2	0.2	5.47	0.1	0.72	0.14	0.0	0.02
2002086.500	72.5	0.10	0.283	277.9	0	14.55	0.032	0.0023	0.1201	0.118	0.02	1.13	0.31	0.13	2	0.2	4.71	0.1	0.72	0.14	0.0	0.02
2002086.833	112.0	0.10	0.283	642.6	0	14.55	0.020	0.0014	0.1820	0.181	0.02	0.91	0.34	0.15	2	0.2	5.38	0.1	0.72	0.14	0.0	0.02
2002087.167	95.2	0.10	0.283	768.9	0	14.55	0.021	0.0015	0.1825	0.181	0.02	0.99	0.33	0.14	2	0.2	5.69	0.1	0.72	0.14	0.0	0.02
2002087.500	70.7	0.10	0.283	359.6	0	14.55	0.021	0.0015	0.1142	0.113	0.02	0.99	0.26	0.11	2	0.2	5.78	0.1	0.72	0.14	0.0	0.02
2002087.833	81.1	3.00	0.283	314.1	0	13.47	0.019	0.0014	0.0889	0.087	0.02	0.91	0.23	0.10	2	0.2	5.80	0.1	0.72	0.14	0.0	0.02
2002088.833	66.0	4.55	0.283	235.3	0	12.93	0.013	0.0009	0.0976	0.097	0.02	0.90	0.25	0.11	2	0.2	5.20	0.1	0.72	0.14	0.0	0.02
2002089.167	121.2	4.12	0.283	698.2	0	13.08	0.013	0.0009	0.1959	0.195	0.02	0.83	0.34	0.14	2	0.2	5.38	0.1	0.72	0.14	0.0	0.02
2002089.500	92.6	1.15	0.283	568.9	0	14.14	0.017	0.0012	0.1823	0.181	0.02	0.92	0.32	0.14	2	0.2	5.36	0.1	0.72	0.14	0.0	0.02
2002089.833	73.9	7.12	0.283	281.5	0	12.12	0.015	0.0011	0.0971	0.096	0.02	0.86	0.24	0.10	2	0.2	5.31	0.1	0.72	0.14	0.0	0.02
2002090.833	54.6	6.74	0.283	175.7	0	12.23	0.020	0.0015	0.0794	0.078	0.02	0.87	0.20	0.09	2	0.2	5.17	0.1	0.72	0.14	0.0	0.02
2002091.500	62.1	1.91	0.283	144.7	0	13.86	0.023	0.0017	0.0761	0.074	0.02	1.18	0.25	0.11	2	0.2	5.17	0.1	0.72	0.14	0.0	0.02
2002091.833	57.5	4.91	0.283	177.0	0	12.81	0.023	0.0017	0.0704	0.069	0.02	1.02	0.26	0.11	2	0.2	5.13	0.1	0.72	0.14	0.0	0.02
2002092.833	53.3	8.89	0.283	127.2	0	11.60	0.024	0.0017	0.0601	0.058	0.02	1.12	0.25	0.11	2	0.2	5.47	0.1	0.72	0.14	0.0	0.02
2002093.167	166.6	3.60	0.283	851.1	0	13.26	0.024	0.0017	0.2533	0.252	0.02	0.85	1.04	0.44	2	0.2	5.13	0.1	0.72	0.14	0.0	0.02
2002093.500	191.1	1.70	0.283	1507.0	0	13.94	0.024	0.0017	0.4843	0.483	0.02	0.86	0.60	0.26	2	0.2	5.47	0.1	0.72	0.14	0.0	0.02
2002093.833	152.5	2.50	0.283	692.2	0	13.65	0.024	0.0017	0.2659	0.264	0.02	0.81	0.36	0.16	2	0.2	4.71	0.1	0.72	0.14	0.0	0.02
2002094.167	106.0	2.70	0.283	631.6	0	13.57	0.025	0.0018	0.1661	0.164	0.02	0.88	0.31	0.13	2	0.2	5.38	0.1	0.72	0.14	0.0	0.02
2002094.500	95.6	0.10	0.283	414.8	0	14.55	0.025	0.0018	0.1200	0.118	0.02	0.93	0.27	0.11	2	0.2	5.78	0.1	0.72	0.14	0.0	0.02
2002094.833	86.1	0.81	0.283	303.2	0	14.28	0.025	0.0018	0.1109	0.109	0.02	0.87	0.25	0.11	2	0.2	5.80	0.1	0.72	0.14	0.0	0.02
2002095.833	61.5	1.30	0.283	209.1	0	14.09	0.025	0.0018	0.0790	0.077	0.02	0.96	0.26	0.11	2	0.2	5.38	0.1	0.72	0.14	0.0	0.02
2002096.833	55.2	1.00	0.283	165.9	0	14.20	0.026	0.0018	0.0702	0.068	0.02	0.94	0.25	0.11	2	0.2	5.36	0.1	0.72	0.14	0.0	0.02
2002097.500	49.8	1.20	0.283	151.1	0	14.13	0.026	0.0019	0.0712	0.069	0.02	1.22	0.26	0.11	2	0.2	5.31	0.1	0.72	0.14	0.0	0.02
2002097.833	48.3	3.60	0.283	163.6	0	13.26	0.026	0.0019	0.0610	0.059	0.02	1.12	0.26	0.11	2	0.2	4.36	0.1	0.72	0.14	0.0	0.02
2002098.833	43.8	6.69	0.283	114.6	0	12.25	0.030	0.0021	0.0569	0.055	0.02	1.17	0.25	0.11	2	0.2	4.18	0.1	0.72	0.14	0.0	0.02
2002099.833	54.4	5.50	0.283	178.3	0	12.62	0.030	0.0021	0.0758	0.074	0.02	1.20	0.28	0.12	2	0.2	4.29	0.1	0.72	0.14	0.0	0.02
2002100.833	40.0	3.80	0.283	136.8	0	13.19	0.028	0.0020	0.0639	0.062	0.02	1.19	0.25	0.11	2	0.2	4.46	0.1	0.72	0.14	0.0	0.02
2002101.833	32.9	5.40	0.283	93.9	0	12.65	0.036	0.0026	0.0536	0.051	0.02	1.34	0.28	0.12	2	0.2	4.10	0.1	0.72	0.14	0.0	0.02
2002102.833	31.9	9.80	0.283	274.1	0	11.35	0.035	0.0025	0.0891	0.087	0.02	1.51	0.33	0.14	2	0.2	3.68	0.1	0.72	0.14	0.0	0.02
2002103.833	84.2	6.40	0.283	339.5	0	12.34	0.024	0.0017	0.1338	0.132	0.02	0.91	0.30	0.13	2	0.2	4.31	0.1	0.72	0.14	0.0	0.02
2002104.500	62.8	4.70	0.283	252.1	0	12.88	0.028	0.0020	0.1048	0.103	0.02	1.00	0.29	0.12	2	0.2	4.54	0.1	0.72	0.14	0.0	0.02
2002104.833	139.7	8.80	0.283	1006.0	0	11.62	0.032	0.0023	0.3047	0.302	0.02	0.89	0.69	0.29	2	0.2	5.58	0.1	0.72	0.14	0.0	0.02
2002105.167	114.9	7.70	0.283	481.4	0	11.94	0.033	0.0024	0.1684	0.166	0.02	0.88	0.33	0.14	2	0.2	5.54	0.1	0.72	0.14	0.0	0.02
2002105.500	90.6	8.90	0.283	288.2	0	11.60	0.037	0.0026	0.1292	0.127	0.02	0.82	0.29	0.12	2	0.2	5.69	0.1	0.72	0.14	0.0	0.02
2002105.833	90.4	13.62	0.283	295.2	0	10.38	0.037	0.0026	0.1193	0.117	0.02	0.86	0.27	0.12	2	0.2	5.41	0.1	0.72	0.14	0.0	0.02
2002106.167	80.6	12.50	0.283	253.6	0	10.65	0.040	0.0029	0.1068	0.104	0.02	0.97	0.28	0.12	2	0.2	5.43	0.1	0.72	0.14	0.0	0.02
2002106.500	70.8	10.30	0.283	289.0	0	11.21	0.037	0.0027	0.0839	0.081	0.02	0.90	0.26	0.11	2	0.2	5.43	0.1	0.72	0.14	0.0	0.02
2002106.833	62.1	16.79	0.283	162.5	0	9.69	0.034	0.0024	0.0714	0.069	0.02	0.83	0.26	0.11	2	0.2	5.36	0.1	0.72	0.14	0.0	0.02
2002107.167	56.9	12.50	0.283	173.0	0	10.65	0.041	0.0030	0.0642	0.061	0.02	0.91	0.24	0.10	2	0.2	5.34	0.1	0.72	0.14	0.0	0.02
2002107.500	55.4	11.60	0.283	162.3	0	10.87	0.029	0.0021	0.0718	0.070	0.02	1.02	0.25	0.11	2	0.2	5.03	0.1	0.72	0.14	0.0	0.02
2002107.833	54.3	14.41	0.283	193.2	0	10.20	0.039	0.0028	0.0626	0.060	0.02	0.83	0.22	0.09	2	0.2	4.78	0.1	0.72	0.14	0.0	0.02
2002108.833	50.1	20.40	0.283	167.4	0	8.99	0.036	0.0026	0.0612	0.059	0.02	0.89	0.23	0.10	2	0.2	4.60	0.1	0.72	0.14	0.0	0.02
